"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 21 15:34:09 GMT 2021","Thu Oct 21 15:34:37 GMT 2021","27620","","Tests","","Tests","newNote","Creating new note",""
"passed","Thu Oct 21 15:33:45 GMT 2021","Thu Oct 21 15:34:09 GMT 2021","23647","","Tests","","Tests","openStatistics","Open statistic",""
