"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Oct 21 14:45:07 GMT 2021","Thu Oct 21 14:45:08 GMT 2021","1857","","Tests","","Tests","openStatistics","Open statistic",""
"broken","Thu Oct 21 14:45:09 GMT 2021","Thu Oct 21 14:45:10 GMT 2021","889","","Tests","","Tests","newNote","Creating new note",""
