"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 25 11:45:53 GMT 2021","Thu Nov 25 11:46:19 GMT 2021","25780","","Tests","","Tests","newNote","Creating new note",""
"passed","Thu Nov 25 11:45:29 GMT 2021","Thu Nov 25 11:45:53 GMT 2021","23918","","Tests","","Tests","openStatistics","Open statistic",""
