"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 11 13:41:11 GMT 2021","Wed Aug 11 13:41:38 GMT 2021","26911","","Tests","","Tests","newNote","Creating new note",""
"broken","Wed Aug 11 13:40:43 GMT 2021","Wed Aug 11 13:41:11 GMT 2021","28710","","Tests","","Tests","openStatistics","Open statistic",""
