"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 24 10:24:33 GMT 2021","Wed Nov 24 10:24:59 GMT 2021","25722","","Tests","","Tests","newNote","Creating new note",""
"passed","Wed Nov 24 10:24:11 GMT 2021","Wed Nov 24 10:24:33 GMT 2021","22215","","Tests","","Tests","openStatistics","Open statistic",""
