"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 14:58:54 GMT 2021","Thu May 06 14:59:18 GMT 2021","23324","","Tests","","Tests","openStatistics","Open statistic",""
"passed","Thu May 06 14:59:18 GMT 2021","Thu May 06 14:59:44 GMT 2021","26279","","Tests","","Tests","newNote","Creating new note",""
