"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 13:48:52 GMT 2021","Wed Aug 11 13:49:17 GMT 2021","25067","","Tests","","Tests","openStatistics","Open statistic",""
"passed","Wed Aug 11 13:49:17 GMT 2021","Wed Aug 11 13:49:52 GMT 2021","35035","","Tests","","Tests","newNote","Creating new note",""
