"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 15:43:24 GMT 2021","Fri Aug 13 15:43:49 GMT 2021","24245","","Tests","","Tests","newNote","Creating new note",""
"broken","Fri Aug 13 15:43:01 GMT 2021","Fri Aug 13 15:43:24 GMT 2021","22849","","Tests","","Tests","openStatistics","Open statistic",""
