"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 13:55:32 GMT 2021","Fri Aug 13 13:55:58 GMT 2021","25826","","Tests","","Tests","newNote","Creating new note",""
"passed","Fri Aug 13 13:55:07 GMT 2021","Fri Aug 13 13:55:32 GMT 2021","25159","","Tests","","Tests","openStatistics","Open statistic",""
