"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 21 15:05:27 GMT 2021","Thu Oct 21 15:06:19 GMT 2021","52667","","Tests","","Tests","openStatistics","Open statistic",""
"passed","Thu Oct 21 15:06:20 GMT 2021","Thu Oct 21 15:07:10 GMT 2021","50149","","Tests","","Tests","newNote","Creating new note",""
