"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 15:51:03 GMT 2021","Fri Aug 13 15:51:29 GMT 2021","26216","","Tests","","Tests","newNote","Creating new note",""
"passed","Fri Aug 13 15:50:39 GMT 2021","Fri Aug 13 15:51:03 GMT 2021","23784","","Tests","","Tests","openStatistics","Open statistic",""
