"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 01 22:34:03 GMT 2021","Sat May 01 22:34:30 GMT 2021","27009","","Tests","","Tests","newNote","Creating new note","Created new note"
"passed","Sat May 01 22:33:41 GMT 2021","Sat May 01 22:34:03 GMT 2021","21624","","Tests","","Tests","openStatistics","Open statistic","Opened Statistic"
