"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 20 16:29:17 GMT 2022","Thu Jan 20 16:29:18 GMT 2022","744","","Tests","","Tests","newNote","Creating new note",""
"broken","Thu Jan 20 16:29:15 GMT 2022","Thu Jan 20 16:29:17 GMT 2022","2018","","Tests","","Tests","openStatistics","Open statistic",""
