"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 20 16:29:26 GMT 2022","Thu Jan 20 16:29:26 GMT 2022","583","","Tests","","Tests","newNote","Creating new note",""
"broken","Thu Jan 20 16:29:24 GMT 2022","Thu Jan 20 16:29:26 GMT 2022","1583","","Tests","","Tests","openStatistics","Open statistic",""
