"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 20 16:31:38 GMT 2022","Thu Jan 20 16:31:39 GMT 2022","880","","Tests","","Tests","newNote","Creating new note",""
"broken","Thu Jan 20 16:31:36 GMT 2022","Thu Jan 20 16:31:38 GMT 2022","1834","","Tests","","Tests","openStatistics","Open statistic",""
