"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 13 14:49:24 GMT 2021","Fri Aug 13 14:49:25 GMT 2021","1595","","Tests","","Tests","openStatistics","Open statistic",""
"broken","Fri Aug 13 14:49:25 GMT 2021","Fri Aug 13 14:49:26 GMT 2021","724","","Tests","","Tests","newNote","Creating new note",""
