"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 14:50:20 GMT 2021","Thu May 06 14:50:44 GMT 2021","24099","","Tests","","Tests","openStatistics","Open statistic",""
"passed","Thu May 06 14:50:44 GMT 2021","Thu May 06 14:51:10 GMT 2021","25773","","Tests","","Tests","newNote","Creating new note",""
