"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 13 15:01:29 GMT 2021","Fri Aug 13 15:01:55 GMT 2021","25881","","Tests","","Tests","openStatistics","Open statistic",""
"passed","Fri Aug 13 15:01:55 GMT 2021","Fri Aug 13 15:02:48 GMT 2021","52916","","Tests","","Tests","newNote","Creating new note",""
