"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 04 13:28:45 GMT 2021","Mon Oct 04 13:29:09 GMT 2021","24486","","Tests","","Tests","newNote","Creating new note",""
"passed","Mon Oct 04 13:28:19 GMT 2021","Mon Oct 04 13:28:45 GMT 2021","25492","","Tests","","Tests","openStatistics","Open statistic",""
