"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 04 13:24:38 GMT 2021","Mon Oct 04 13:25:02 GMT 2021","24533","","Tests","","Tests","openStatistics","Open statistic",""
"passed","Mon Oct 04 13:25:02 GMT 2021","Mon Oct 04 13:25:28 GMT 2021","26017","","Tests","","Tests","newNote","Creating new note",""
