"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 22:29:09 GMT 2021","Thu Aug 12 22:29:36 GMT 2021","26824","","Tests","","Tests","newNote","Creating new note",""
"passed","Thu Aug 12 22:27:55 GMT 2021","Thu Aug 12 22:29:09 GMT 2021","74459","","Tests","","Tests","openStatistics","Open statistic",""
